county_fips,state,county_name,total_population,total_votes,dem_margin,vol_z_abs_sum,misfit_score,p_dem,volatility_class,margin_closeness,norm_volatility,norm_misfit,norm_votes,norm_closeness,priority_score
42103,PA,Pike County,60621,69900.0,-24.048640915593708,2.939599475210799,0.0280570683078772,0.0280570683078772,Highly Volatile,0.7595135908440629,0.5124693018325951,0.029336000214141306,0.0473810962685019,0.6694483436699816,0.3068097334044356
26037,MI,Clinton County,79626,49986.0,-8.604409234585681,1.0760354825026344,0.0807487036267908,0.0807487036267908,Volatile,0.9139559076541431,0.3339345172468143,0.08443397937660295,0.033564124998005235,0.8823737641596816,0.30615463409963267
37175,NC,Transylvania County,33691,20780.0,-12.127045235803664,1.9731847098674415,0.0321274444919755,0.0321274444919755,Highly Volatile,0.8787295476419633,0.4198839907693791,0.03359226405597213,0.013300066399726354,0.833808139965255,0.30444990783778936
37189,NC,Watauga County,55123,33095.0,5.9555824142619755,1.5010715742351837,0.0102954790921859,0.989704520907814,Highly Volatile,0.9404441758573802,0.3746541959783062,0.010763267244756972,0.021844607988365822,0.9188924189021757,0.3043267113822077
42071,PA,Lancaster County,557931,578514.0,-15.951904361865047,-0.9737131518558892,0.0179755772612072,0.0179755772612072,Stable,0.8404809563813496,0.13756270907596088,0.018794103378827448,0.40027378612349795,0.781075847770236,0.3022509546524168
37071,NC,Gaston County,234881,119256.0,-24.959750452807405,0.5449660784723823,0.2300225119308721,0.2300225119308721,Volatile,0.7504024954719258,0.2830565425597985,0.24052488696867239,0.08162587049902481,0.6568871243532599,0.29683207700551584
42093,PA,Montour County,18103,19816.0,-21.01332256762213,0.5884495838561767,0.2269967238745292,0.2269967238745292,Volatile,0.7898667743237787,0.2872223873051934,0.23736091594614914,0.012631212311910807,0.7112954519568064,0.29092383864743426
26045,MI,Eaton County,109130,65208.0,-3.137651821862349,0.3156615791479195,0.0250151106325279,0.0250151106325279,Volatile,0.9686234817813765,0.26108851272469197,0.02615512113162545,0.04412563633071088,0.9577424613445795,0.2874452354519076
26111,MI,Midland County,83757,50301.0,-15.1985049999006,-0.2866552503171079,0.2270453060077141,0.2270453060077141,Moderate,0.848014950000994,0.20338482998468685,0.23741171674869946,0.0337826820910155,0.7914627598068005,0.2871066006666949
37083,NC,Halifax County,47675,23965.0,17.675777175046946,1.5400829209593767,0.0678079005992031,0.9321920994007968,Highly Volatile,0.8232422282495305,0.3783915950754435,0.07090219029387518,0.015509921451274606,0.7573092822848908,0.28658236291589867
37101,NC,Johnston County,234263,124678.0,-21.46489356582557,1.4000792963255235,0.0557573864121194,0.0557573864121194,Highly Volatile,0.7853510643417443,0.3649788456002245,0.05830134813822171,0.0853878278269666,0.7050697654571885,0.2864299007628021
42133,PA,York County,462924,498420.0,-25.263031178524145,-0.2871924446728984,0.0323858036423323,0.0323858036423323,Moderate,0.7473696882147586,0.203333365222024,0.03386242206106409,0.34470200260742084,0.6527058754971538,0.28618229083315916
37079,NC,Greene County,20486,8450.0,-18.08284023668639,1.5724954455936009,0.0738172304557722,0.0738172304557722,Highly Volatile,0.8191715976331361,0.38149680805771574,0.07718595676294801,0.0047451173304673445,0.7516972145980283,0.2852712538602742
37091,NC,Hertford County,19908,9843.0,26.71949608859088,2.554187044351493,0.0194997203256636,0.9805002796743364,Highly Volatile,0.7328050391140911,0.47554568365291927,0.02038785165211145,0.005711625364001635,0.6326259900221247,0.275713772354329
37047,NC,Columbus County,50140,26402.0,-33.876221498371336,2.9638525749743985,0.0354124365087925,0.0354124365087925,Highly Volatile,0.6612377850162866,0.5147928184699493,0.0370272764748497,0.017200790135928633,0.5339581638277845,0.2747864949592363
42027,PA,Centre County,158576,161584.0,2.834439053371618,-0.5841336275742423,0.0032642851921368,0.9967357148078632,Moderate,0.9716556094662837,0.17488554677770163,0.003410969813724796,0.11099439314327424,0.961922773292899,0.2734515594311401
