county_fips,state,county_name,median_age,pct_black,pct_asian,pct_two_or_more_races,pct_hispanic,pct_hs_or_higher,pct_bachelors_plus,pct_below_poverty,pct_income_under_25k,pct_income_50k_100k,unemployment_rate,pct_owner_occupied,pct_drive_alone,pct_carpool,pct_public_transit,pct_work_from_home,pct_family_households,pct_married_couple,pct_living_alone,pct_senior_65plus,pct_young_adult_18_24,pct_foreign_born,race_entropy_norm,log_total_population,log_population_density,log_median_household_income,log_median_home_value,log_median_gross_rent,volatility_class,vol_quintile_num,vol_binary,vol_z_abs_sum
37113,NC,Macon County,1.0323934703326267,-0.6621856319947814,-0.3192465865656642,-0.37009306902285644,0.7643171137191018,-0.184629230368745,0.20415853827622338,-0.4826824952466509,0.6090807837731163,-0.16264186693087787,-1.4659839486444723,0.30767309846734014,0.7378045781033012,-0.22805484469549994,-0.38855109754626665,-0.2001776942091914,-0.7052969990380208,0.18010164048397626,1.0671272462483605,1.2678500130872052,-0.6480412971387108,0.7218861547192217,-0.45816692699606865,-0.37080808502290186,-0.3239622865415458,-0.5019579017668323,0.6130172649132851,-0.6892598521099447,Stable,2,0,-1.2257651463417172
37115,NC,Madison County,0.07435827050935923,-0.683868121611021,-0.48450835597644726,-0.26096036463708505,-0.5582584252121808,0.015452553286678519,0.6386939528531478,-0.35700125364540003,0.883128355540696,-0.3490748714674236,-1.2585353595861946,0.2870376651483783,-0.006779670914806983,0.3912174160427334,-0.32659247475506176,0.08949033110718016,0.1535705729709581,0.6426579673268339,0.6490104852549136,0.14791192844532047,0.5835410637119913,-0.8969659893154932,-0.9780460798501001,-0.8178392016262184,-0.6539780377692666,-0.54860454324506,0.9614304056483552,-0.8223248098301473,Very Stable,1,0,-1.7050265997961462
37117,NC,Martin County,0.4981046088927268,2.294057991339782,-0.4471758876264083,-0.178488604212146,-0.3908289079614483,-1.7403949305227386,-0.9286154144054326,1.6368742468510877,1.3018531453868578,-0.1655170521288255,0.6151600543694682,-1.0961919342191468,-0.08289732358996006,2.1827453349216266,-0.4260481656269674,-1.0863089024977355,-0.1631840288673956,-1.081936439043605,0.73317886547734,0.3799420776091592,-0.6573223366848086,-0.8924441587250626,1.1388892279687846,-0.8261545176236458,-0.674021862064466,-1.5131025732395433,-1.7599709230623621,-0.9533232581119601,Highly Volatile,5,1,2.053014301607904
37119,NC,Mecklenburg County,-1.583779575338603,1.515451222709604,2.882396292050329,1.4277153046363424,1.996227885409808,0.07968659952549238,2.359727231705125,-0.7831621124936395,-1.3686867689064868,-0.8322469574782143,-0.5070470014900021,-2.6086875966820355,-3.3292842600130252,-0.3968418445103691,0.8072612904117118,4.084748535128429,-1.40646491435576,-1.3107964078126026,1.0544644787198378,-1.9765232378305218,0.023976762450926597,4.281982249721106,2.1535653716545817,2.4000619595058295,2.420183789213939,1.5027190903906835,1.9812059344370136,2.5452372226811786,Volatile,4,1,1.0512030772038587
37121,NC,Mitchell County,0.7191896550057889,-0.696461339891088,-0.493531712704239,-0.7088961692222052,-0.1576023430664122,0.07445345423324626,-0.17123710214150065,-0.16462162455569865,1.0026281774545567,0.2432040907402263,0.8395860407868281,0.13203152590589362,0.4985746807081764,0.755075341444385,-0.2277355178184358,-0.6999689826534922,-0.19897368177318148,0.21581591453476162,0.7664487099201311,0.5527849396304265,-0.21184461008299676,-0.5570372194189865,-0.971833124944766,-1.1240412887701283,-0.38991139697574506,-0.6313965838025198,0.22778635022208804,-0.6325887501558514,Very Stable,1,0,-1.4779695709076723
37123,NC,Montgomery County,-0.01776049870441645,0.4660953023287171,0.07496430066265965,0.9774971755490247,1.9627553718236541,-1.9831534352082663,-0.6790074477228575,0.4461610266934755,0.4586855905192353,0.07259809703018692,-1.4389230153530308,-0.03241864103485306,1.4353672245902611,-0.5606452568431012,-0.434054980728183,-0.997527509483468,1.651975394906293,0.46824515859206384,-1.328170834300605,0.03536220223877811,-0.4912133685745243,1.6262983171778127,1.2414210659243685,-0.6771834077727908,-0.5870456963477018,-0.6166843715678764,-0.6524026215378506,-0.9052532631133015,Highly Volatile,5,1,2.9794444916584455
37125,NC,Moore County,-0.2019980371319678,-0.08570991605113858,-0.04227470399770957,0.9127656664882074,0.305655933088881,0.9273833272303778,1.5282700614403073,-0.8525383371033186,-0.9661432008129798,-1.225864499758171,-0.18986946867905402,0.14921982860553623,0.12229901268982897,-1.06273492047707,-0.2852897374552379,0.4203247788980099,0.5415773170751246,0.9669500376151772,-0.19939891754014089,0.22231804195486632,-0.6842841076692845,-0.010687088484254422,0.48830064170589177,0.45402215096587994,0.24921599964285301,1.447408518372824,1.5632995830414005,1.352238974808342,Stable,2,0,-0.8212040259558653
37127,NC,Nash County,-0.4783543447732948,2.2844175802385647,-0.1488577363908775,-0.533538135230613,0.3929282937930632,-0.9526245618986907,-0.3863855140865374,-0.42583638253710326,-0.09305448552687734,1.0477760461554266,-0.12423438467238862,-1.5150290082930569,0.7960144575206833,-0.8853498847481499,-0.23506989875028764,0.056538898769629975,0.15822780322271773,-1.2781986290563052,0.5361689806776321,-0.6967076050956134,-0.17378555626133185,0.07036098359025231,1.467115697287893,0.3841061487468967,0.3853953244822289,-0.2152194460407324,-0.17702230572697195,0.09500778369020547,Very Stable,1,0,-1.3772423322200362
37129,NC,New Hanover County,-0.7731344062573773,0.062007191466228566,0.027164836965248195,0.26647123775392095,0.3200823322307441,1.013840389885796,1.972166586168577,-0.31579030167036587,-0.5689259196167227,-0.6500730984632651,-0.41228305520052333,-1.7945291846344786,-1.0398282256227434,-1.221420287655164,-0.27771680529833825,2.0409935326122235,-2.076895780594592,-1.0752055554345286,1.0473605250053666,-0.7428601170290848,0.6972562723102285,0.703422633032127,0.5782587681268968,1.1093367048589173,1.9433249256443148,0.7458226010863176,1.8446639549224815,1.912077111593328,Volatile,4,1,0.7516180218283907
37131,NC,Northampton County,1.4561398087159945,3.4018087688262946,-0.7481635462584917,-0.9247928063803784,-0.8140984229278392,-1.5369701431113498,-0.8106744051124197,1.8157625744464714,2.5219749333028636,-1.4544084515157565,1.8539313557998074,-0.08495433096249694,1.1767486420531779,-0.027696762339194794,-0.434054980728183,-0.9920403551434588,-1.2699100525133311,-2.0693125916161415,2.4610370117190485,1.0824452595000207,-0.5730734953994211,-0.796259096126637,0.8849289509029378,-1.0253745219451704,-0.9959162671904603,-1.3549069830543692,-1.637721285691917,-0.9533232581119601,Highly Volatile,5,1,2.812413686082717
37133,NC,Onslow County,-3.0208323750735038,0.1478884560334412,0.319937824456506,3.349799276146866,1.59007254948855,0.7946056662316878,0.010434073110119905,-0.48550774562919813,-0.8779745465184741,1.6105966863056536,0.13933675692153524,-1.4917270461670986,-1.9890142193631273,1.3062414968293847,-0.31970159398549075,0.5594214655780047,1.4035359188279768,1.0882143621359455,-1.620735112102106,-2.1723638160753005,5.776054235185604,-0.37398705827556794,1.171423060290856,1.0091683011040888,0.7296322315852527,0.2386066338549948,0.43172946404383167,1.3922479327949742,Highly Volatile,5,1,2.029291804955409
37135,NC,Orange County,-1.473237052282072,0.03017727495248838,3.757848671750523,0.876829771471105,0.888643765434038,0.8180570979969625,3.6277659715633344,-0.2714878538671154,-0.6193994792053603,-2.085336355218484,-0.9443012575312563,-1.4785124664780036,-3.9480900648466095,-1.2035158539020647,2.680777799074627,3.7056566182129993,-1.2925167537623443,-0.13380670252083465,0.056898395699913666,-1.158257965116364,2.00788666532081,2.256074343551059,1.3475602882406403,0.7425905752266969,0.9898258813291109,1.682969498808865,2.3289480935740747,2.160636136831344,Very Stable,1,0,-2.069173810291498
