county_fips,county_name,dem_margin_2016,dem_margin_2020,dem_margin_2024,d_16_20,d_20_24,swing_dir_score,swing_mag_16_20,swing_mag_20_24,z_swing_mag_16_20,z_swing_mag_20_24,vol_z_abs_sum,vol_z_euc
26105,Mason County,0.0392531712504404,0.1305655974448974,0.0640376576406932,0.09131242619445701,-0.0665279398042042,-60.74827593240674,0.09131242619445701,0.0665279398042042,-0.2995111833751557,-0.49948362961888526,-0.798994812994041,0.582400931681983
26107,Mecosta County,-0.1305948891062432,-0.2090977269321582,-0.2935879340552348,-0.078502837825915,-0.08449020712307662,66.32721027660851,0.078502837825915,0.08449020712307662,-0.43082968842857117,-0.2799096629254596,-0.7107393513540308,0.5137739189862639
26109,Menominee County,-0.2659563397492373,-0.297870772462795,-0.4406846072642206,-0.03191443271355765,-0.14281383480142562,45.57822521335236,0.03191443271355765,0.14281383480142562,-0.9084343964145161,0.4330487879172307,-0.47538560849728534,1.0063718524012826
26111,Midland County,0.1477304874377696,0.3405059884853424,0.3171561761160275,0.19277550104757282,-0.023349812369314937,-45.01271778861501,0.19277550104757282,0.023349812369314937,0.7406455277144212,-1.027300778031529,-0.2866552503171079,1.2664527966993315
26113,Missaukee County,-1.2057597678814722,-1.257003128498381,-1.3593632378068452,-0.051243360616908706,-0.10236010930846429,52.452759940798295,0.051243360616908706,0.10236010930846429,-0.7102823681427276,-0.06146478413521335,-0.771747152277941,0.712936857080085
26115,Monroe County,0.0334944535631009,0.0108284602954399,-0.1735615944812017,-0.022665993267661,-0.1843900547766416,41.79383740191001,0.022665993267661,0.1843900547766416,-1.0032455025305216,0.9412839331811579,-0.0619615693493637,1.375687821132654
26117,Montcalm County,-0.4540705647484441,-0.6097636749274574,-0.6605558253441404,-0.15569311017901333,-0.050792150416682946,79.07987871053635,0.15569311017901333,0.050792150416682946,0.3604924741920686,-0.6918407320677564,-0.33134825787568783,0.7801271835394331
26119,Montmorency County,-0.873375937376312,-0.8430497089044611,-0.9222781971423404,0.030326228471850958,-0.07922848823787931,-24.027012357812843,0.030326228471850958,0.07922848823787931,-0.9247159974105794,-0.3442298551783944,-1.2689458525889739,0.9867086039268033
26121,Muskegon County,1.0043490903200636,0.965040917240028,0.8686611336404912,-0.039308173080035536,-0.0963797835995368,37.885132151469634,0.039308173080035536,0.0963797835995368,-0.8326368841335278,-0.13456935466168693,-0.9672062387952147,0.843441220259985
26123,Newaygo County,-0.6857936333014305,-0.7211676532459151,-0.8183694038997841,-0.035374019944484636,-0.09720175065386893,34.38416666268782,0.035374019944484636,0.09720175065386893,-0.8729681651667647,-0.12452148245229226,-0.9974896476190569,0.8818044097115552
