county_fips,state,county_name,population_2024,total_votes_2024,dem_margin_2024_pp,p_high_vol,p_high_vol_state_rf,S_persuadability,S_electoral_weight,S_volatility_predicted,S_volatility_predicted_state_rf,PersuasionScore,PersuasionScore_pooled,state_persuasion_pct,persuasion_rank,persuasion_rank_pooled,persuasion_rank_shift_pooled,DPS,DPS_state_rf,state_priority_pct,new_rank,new_rank_state_rf,dps_rank_shift_state_rf,old_priority_score,volatility_class,race_entropy_raw,kmeans_cluster_label
26019,MI,Benzie County,18310,12846.0,-8.679744667600815,0.26872704467640307,0.550153800121447,0.24716660647521235,0.08267423828141557,0.26872704467640307,0.550153800121447,0.35753711124988047,0.2168237335273585,0.6463414634146342,30,51,21,0.24665253810492396,0.3170092269661849,0.4024390243902439,50,33,17,0.2414034404232959,Moderate,0.249252158557823,1
26007,MI,Alpena County,28880,17213.0,-28.635333759367924,0.31466157050334415,0.45881518726371684,0.3827512762416024,0.10284292610235117,0.31466157050334415,0.45881518726371684,0.35080614421784684,0.27872933583766046,0.6341463414634146,31,40,9,0.28119369944773664,0.31723210363782983,0.5609756097560976,37,32,5,0.152494474023416,Very Stable,0.2221328753183507,3
26097,MI,Mackinac County,10957,7238.0,-24.88256424426637,0.34769372847506075,0.41711812335411425,0.4750095519624678,0.05075359308769374,0.34769372847506075,0.41711812335411425,0.3399998479395975,0.3052876505000708,0.6219512195121951,32,32,0,0.34113466056529695,0.3584907592850603,0.7073170731707317,25,24,1,0.3244107471708277,Moderate,0.5478682932784882,3
26035,MI,Clare County,31218,17288.0,-37.5925497454882,0.6286198449854954,0.39069619906237546,0.43961822770585923,0.10316538354857314,0.6286198449854954,0.39069619906237546,0.3310440023447958,0.4500058253063558,0.6097560975609756,33,16,-17,0.3527578025431294,0.2932768910623494,0.7317073170731707,23,41,-18,0.1723244510086546,Volatile,0.2178531552414346,3
26071,MI,Iron County,11667,7027.0,-29.315497367297567,0.5573780827702484,0.4576536918963388,0.3564025642335515,0.0493427290055255,0.5573780827702484,0.4576536918963388,0.33026316925793864,0.38012536469489344,0.5975609756097561,34,22,-12,0.31149987032702103,0.2865687726085436,0.6585365853658536,29,42,-13,0.2106141049049672,Volatile,0.2615289205161412,3
26047,MI,Emmet County,34125,22851.0,-10.76539319942234,0.5913129663886302,0.45703830320006766,0.24811153238093067,0.1253935099405741,0.5913129663886302,0.45703830320006766,0.32189541218041,0.38903274377469127,0.5853658536585367,35,20,-15,0.36887055896608006,0.33530189316893944,0.7682926829268293,20,27,-7,0.3348996303597812,Volatile,0.2807139704413071,1
26075,MI,Jackson County,160060,83827.0,-21.295048134849157,0.11548255533614854,0.2900129729747379,0.4240769450685136,0.28165901832706336,0.11548255533614854,0.2900129729747379,0.3214404773362632,0.23417526851696852,0.5731707317073171,36,47,11,0.27996495369065627,0.3235975581003036,0.5487804878048781,38,30,8,0.201699562460395,Stable,0.4486225340465412,0
26013,MI,Baraga County,8191,4332.0,-29.801477377654663,0.6639259623584643,0.37431452710516167,0.4951076524926484,0.029003340124478704,0.6639259623584643,0.37431452710516167,0.31818501170686264,0.46299072933351393,0.5609756097560976,37,14,-23,0.3661495828731403,0.29374672405981467,0.7439024390243902,22,40,-18,0.2128186973664675,Volatile,0.5599221817557051,3
26009,MI,Antrim County,24127,16883.0,-23.75762601433395,0.23623921909494616,0.4595262324277027,0.23738795006630106,0.10141569585563394,0.23623921909494616,0.4595262324277027,0.3144640276943351,0.20282052102795683,0.5487804878048781,38,56,18,0.24063674036005472,0.2964584936932439,0.3780487804878049,52,37,15,0.2048720895751746,Moderate,0.2177319574534902,3
26029,MI,Charlevoix County,26108,17661.0,-16.9073098918521,0.47360133115242475,0.4586174494236409,0.22182198193461466,0.1047587819261349,0.47360133115242475,0.4586174494236409,0.31095391567700786,0.3184458565413998,0.5365853658536586,39,29,-10,0.30333795683686143,0.2995919864046654,0.6219512195121951,32,36,-4,0.2476864139999333,Volatile,0.2255412839170172,1
26131,MI,Ontonagon County,5850,3841.0,-30.35667794845093,0.5180837479770958,0.4452368086849507,0.2755975225646976,0.02466410016550686,0.5180837479770958,0.4452368086849507,0.2976838100250265,0.334107279671099,0.524390243902439,40,28,-12,0.26343270482289616,0.24522096999985984,0.47560975609756095,44,55,-11,0.1910128799023088,Volatile,0.2202263490188618,3
26159,MI,Van Buren County,75795,41169.0,-15.137603536641656,0.10349421070176693,0.26520698292935146,0.4459885984365128,0.18382331315571837,0.10349421070176693,0.26520698292935146,0.29005646936273355,0.20920008324894124,0.5121951219512195,41,54,13,0.25588908103937313,0.2963172740962693,0.4390243902439024,47,38,9,0.2253049548473387,Moderate,0.4653494669717132,0
26051,MI,Gladwin County,25693,15488.0,-40.728305785123965,0.4062098285424553,0.3627226699770815,0.33734054589537343,0.09522237231775971,0.4062098285424553,0.3627226699770815,0.28950206454182403,0.3112456438245109,0.5,42,30,-12,0.2664847281965725,0.25561293855522904,0.5121951219512195,41,50,-9,0.1685166722422833,Volatile,0.2101297028552826,3
26153,MI,Schoolcraft County,8128,4898.0,-31.951817068191083,0.23793435673137647,0.372149171906525,0.37268343803682336,0.033710367660278726,0.23793435673137647,0.372149171906525,0.287673037377538,0.22056562978996375,0.4878048780487805,43,50,7,0.2335283374999618,0.26708204129374896,0.3292682926829268,56,44,12,0.1519528376534778,Stable,0.3715766204002411,3
26033,MI,Chippewa County,36295,18365.0,-24.24720936564116,0.29706840329762874,0.2659314003849608,0.4928945329397889,0.10772096640469044,0.29706840329762874,0.2659314003849608,0.28311957502860025,0.29868807648493423,0.47560975609756095,44,35,-9,0.30355035239956113,0.29576610167139417,0.6341463414634146,31,39,-8,0.1711680384098273,Stable,0.5888739128001226,3
26095,MI,Luce County,6271,2985.0,-46.93467336683417,0.6561625364747437,0.3065871112203929,0.48145175826105874,0.01637368763971718,0.6561625364747437,0.3065871112203929,0.27774991708539043,0.45253762971256584,0.46341463414634143,45,15,-30,0.34557212021080863,0.258178263897221,0.7195121951219512,24,47,-23,0.1417657092771916,Volatile,0.5093889730018041,3
26141,MI,Presque Isle County,13209,8742.0,-28.963623884694584,0.2086675300131913,0.38548018288900626,0.2786991325460494,0.060265523525567896,0.2086675300131913,0.38548018288900626,0.27748125546240743,0.18907492902449996,0.4512195121951219,46,58,12,0.21871441058274424,0.26291757380169795,0.24390243902439024,63,45,18,0.122887777461233,Very Stable,0.1756793283789721,3
26157,MI,Tuscola County,52980,30717.0,-42.97945762932578,0.37533873968785064,0.32205217609188186,0.311722054810432,0.15260849445797103,0.37533873968785064,0.32205217609188186,0.2771087253630417,0.30375200716102607,0.4390243902439024,47,33,-14,0.2688133677380869,0.2554917268390947,0.524390243902439,40,51,-11,0.1577333662457331,Volatile,0.2443156394589752,3
26105,MI,Mason County,29207,18064.0,-21.351860053144375,0.1503079299769265,0.3059409146409144,0.3415001158395995,0.1064615385078984,0.1503079299769265,0.3059409146409144,0.26496087090733167,0.18714437857533772,0.426829268292683,48,59,11,0.22916718777989173,0.2680754339458887,0.31707317073170727,57,43,14,0.1911449459525765,Stable,0.2819215738643427,3
26001,MI,Alcona County,10397,7483.0,-41.65441667780303,0.18939573820807967,0.3583460379489792,0.2870423242005114,0.05236623966087195,0.18939573820807967,0.3583460379489792,0.26402515993983544,0.17955001006938567,0.41463414634146345,49,62,13,0.20154157794711036,0.24377915288233523,0.12195121951219512,73,58,15,0.1498785778995157,Moderate,0.2099574628890846,3
26003,MI,Alger County,8762,5258.0,-19.7984024343857,0.28749384899166813,0.32096744840127184,0.3628347337151649,0.036563593375698145,0.28749384899166813,0.32096744840127184,0.2603333059733517,0.24359650626854984,0.4024390243902439,50,46,-4,0.25237645710970047,0.26074485696210137,0.426829268292683,48,46,2,0.1778574438928253,Stable,0.4470306488137029,3
26103,MI,Marquette County,67112,39009.0,8.733881924684049,0.4778786181104262,0.26168958753664634,0.3196700268872856,0.17773085880444736,0.4778786181104262,0.26168958753664634,0.2551950151912564,0.3632895304781463,0.3902439024390244,51,23,-28,0.45649368002321733,0.40244642237977235,0.8658536585365854,12,15,-3,0.5473591660213699,Highly Volatile,0.2645880553321957,3
26057,MI,Gratiot County,41385,19848.0,-31.297863764611044,0.42445141834382333,0.24229735803412272,0.42077141794939743,0.11378056874186294,0.42445141834382333,0.24229735803412272,0.25478667568987645,0.34586370584472675,0.3780487804878049,52,27,-25,0.2996213822754087,0.2540828671979835,0.6097560975609756,33,52,-19,0.189772661095631,Volatile,0.4210704071523807,3
26043,MI,Dickinson County,25954,15312.0,-36.31792058516197,0.17864628538543356,0.3189619907869907,0.25396933470646416,0.09442149533164805,0.17864628538543356,0.3189619907869907,0.24657870290302342,0.17642085020224485,0.36585365853658536,53,65,12,0.20435729231518243,0.23943621866557172,0.13414634146341464,72,61,11,0.1650817810790229,Moderate,0.2147994692753087,3
26067,MI,Ionia County,66574,34021.0,-31.865612415860795,0.14006567584770846,0.23188704619941458,0.3350549549251247,0.1629820747252665,0.14006567584770846,0.23188704619941458,0.2404527805123051,0.19454209533645203,0.35365853658536583,54,57,3,0.2348184507828302,0.25777379337075673,0.3414634146341463,55,48,7,0.1437660561492974,Very Stable,0.3724016159792093,1
