county_fips,state,county_name,election_year,median_age,pct_black,pct_asian,pct_two_or_more_races,pct_hispanic,pct_non_hispanic_white,pct_hs_or_higher,pct_bachelors_plus,pct_below_poverty,pct_income_under_25k,pct_income_50k_100k,pct_income_over_100k,unemployment_rate,pct_owner_occupied,pct_drive_alone,pct_carpool,pct_public_transit,pct_work_from_home,pct_family_households,pct_married_couple,pct_living_alone,pct_senior_65plus,pct_young_adult_18_24,pct_foreign_born,dem_votes,rep_votes,total_votes,dem_pct,rep_pct,dem_margin,log_total_population,log_population_density,log_median_household_income,log_median_home_value,log_median_gross_rent,race_entropy_norm
26021,MI,Berrien County,2016,-0.3607103082067186,0.3190158350680893,0.3941911243619131,-0.3264740337709975,-0.1254666670308756,-0.2225682992161211,0.0696010266261833,0.3456131774135033,0.6785962200145421,0.6170202554254718,-0.7145597710967551,-0.4193078390605985,0.5937665738500736,-0.5506665187609681,0.5890186778469388,-0.536453127153827,-0.0890525765978189,-0.5404629127532476,0.0712686139867676,-0.2890017999599183,0.0687557758467881,-0.6238448053949588,-0.0616208242094666,0.8876196731930578,29495.0,38647.0,72031.0,0.2889476575480859,-0.548138061854746,0.4197002567648423,0.7828141053370357,0.7420210178026808,-0.6317158684871329,-0.3143858782073714,-0.6308267249853169,0.5577907051193324
26023,MI,Branch County,2016,-0.5312619039194796,-0.6010247071432401,-0.515895515277231,-0.8454319719899426,-0.2865029215878205,0.7255677237201218,-0.1588924867419305,-1.0330747899980135,0.6786211995670063,0.2866195341712631,0.9483644442473428,-1.0016240026470795,-0.3802035945232598,0.3645281430282015,0.5912540942981316,-0.1999262041984212,-0.2002189874701598,-0.3931211354398571,0.5828606574891013,0.7620968109199622,-0.8146149284601241,-0.6836616607154434,-0.2734709541064518,-0.2638974860536595,5061.0,11786.0,17663.0,-0.7225457933142214,0.5229069989443931,-0.6238257979109807,-0.2594497846036902,-0.1989699089690479,-0.5919396653003611,-1.2572300101418974,-0.5989166150589942,0.2637460407639788
26025,MI,Calhoun County,2016,-0.6828633223308211,0.0246244249117836,0.4846275830891099,-0.1036034119742463,-0.174285676621132,-0.0209720867228935,0.4102696808471607,-0.2853989652498212,0.4873763349600183,0.6364136397115333,-0.2467942555161005,-0.728154838865893,0.8603149758270148,-0.5906386243878583,0.5221521615647285,0.2959959874467766,0.0472474010388761,-0.8723516175189828,-0.3426586574634365,-0.9132329896616664,0.502067986747681,-0.8891487321235726,0.0585557323229932,0.1140232655228528,24157.0,31494.0,58902.0,0.2942576617763544,-0.5632787087975885,0.4299575801361193,0.6667699149475661,0.448323947797443,-0.7492785992975463,-1.1454045739088776,-0.5798805582420494,0.5176338952753473
26027,MI,Cass County,2016,0.1888448335343962,-0.4174304362403784,-0.3022723616124065,-0.2060935383901415,-0.4801480449855524,0.4570435585285922,-0.2176733683126675,-0.639775060947688,0.0232817238495035,0.0621471546340214,0.4794210275536455,-0.6784357019855399,1.0648837557519832,0.9309668120464516,0.9295790538263932,0.0250262857244989,-0.3510273186318703,-0.5844835211893515,0.9035751454157236,0.9818708123032952,-0.9188083922562892,-0.1416030989783553,-0.2277324742851628,-0.7237523816362595,7270.0,14243.0,22595.0,-0.4327726452637427,0.2205295295504541,-0.3271133941242606,-0.1180631802001131,-0.0326335137866058,-0.4561111559126032,-0.4863494719681959,-0.5483348780939047,0.3648296228543869
26029,MI,Charlevoix County,2016,0.700499620672675,-0.7447545302789546,-0.5413097037697757,-0.4884338449935724,-0.8749587146960998,0.9009464583878748,0.8914800693870789,0.5277331662313949,-0.5001243111128776,-0.0010776444053138,0.1814488018800546,-0.5122367209990522,0.4631593314240918,0.8103139703817893,0.1529595227554069,0.8496584670427098,0.0295233063690733,-0.2992592753859217,-0.0248596400190849,0.6425943996853453,0.0784447411749011,0.241268437644828,-0.5423234613229084,-0.650358049018938,5137.0,8674.0,14589.0,-0.1829788844832134,-0.0727814130652874,-0.0549427196414592,-0.6786234334502824,-0.4535944387613091,-0.4041284395739016,0.0070334412914777,-0.7542309059853811,0.18184025097315673
26031,MI,Cheboygan County,2016,1.1363536986052845,-0.7162806543819891,-0.5503774928390908,-0.1006997884569015,-0.9778405895144724,0.7925829592334922,0.0162598438897448,-0.5469011650042473,0.8425589616639944,1.048141673874841,-0.4667586863117103,-1.2193884456104835,2.614067372807725,1.023827537651253,-0.0465597640079387,1.2365293524802417,0.1444523600804147,-0.4162454697193246,0.3200126382373138,0.6340094734827807,-0.0582417491851245,0.9202695924930596,-0.5059073747406829,-0.9245323226568808,4302.0,8683.0,13672.0,-0.4911437259269425,0.2593031513778046,-0.3757672155222313,-0.6974440563733304,-0.906766521830606,-1.0996730932839631,-0.8063779793674235,-0.9357428610190652,0.22433989123697645
26033,MI,Chippewa County,2016,-0.7207636769336572,-0.2785022425823529,-0.1547766745014839,0.9176842033709822,-0.8876037923691904,-0.5135860270092366,0.1727215212575351,-0.3945718249152,0.6322468280495055,1.1045539063764822,0.2587562335991431,-1.131358605390178,1.5486076013225225,-0.6671028943799426,-0.4980332319927155,1.2414234659311436,0.0004954446415382,-0.7974360211685918,-0.7878058388832949,-0.2391901786400737,0.4670287315126182,-0.6309327360179979,1.057973623737378,-0.2992155855144824,5379.0,9122.0,15456.0,-0.2166644283255291,-0.1085493480173994,-0.053825444977464,-0.3652983032275542,-1.2038495162319935,-0.9751833076565598,-0.8900157865717775,-1.0964707927348931,0.5816495279566424
26035,MI,Clare County,2016,0.5488982022613335,-0.7328459356313064,-0.6232207324947482,-0.6889447356268471,-0.843626085666168,0.9613131594894186,-1.0632617752649238,-1.270003140727662,2.0458369759278288,1.7789031387012453,-1.766367720439662,-1.3542581709119006,2.5537336167142834,1.0408750323819,0.2082255196457054,-0.6242109503016977,0.3187815997513451,-0.1246551770377395,-0.158212189680609,-0.1076145600685498,0.3969735976021544,0.4673405913936259,-0.477645299354041,-0.9147373421812776,4249.0,8505.0,13389.0,-0.4689931162893885,0.2603626003955469,-0.3652241120782128,-0.5500466499412947,-0.5727031563771393,-1.76148869903782,-1.6031054038065704,-1.241149211797362,0.16019315797777675
26037,MI,Clinton County,2016,-0.6070626131251504,-0.6586703994753828,0.2093815298105404,-0.5380725287735181,-0.2821952801900494,0.6780859160568063,1.1176247679189435,0.7601177535343144,-0.7366899198530871,-0.9160650149195262,1.1546976784885994,0.4144078765836027,-0.4951031161858057,0.7628563863657323,1.020533735206436,-0.8422653747169276,0.1996361547579431,-0.4916968616042167,1.188827826756645,1.6388289486184249,-1.6186679807077835,-0.8599261815946826,0.1491432969277087,-0.3122919876525813,16492.0,21636.0,40655.0,0.2575271052682124,-0.583753510400418,0.4218734372611345,0.2101686112682749,0.1735355945638049,0.6370844830419262,0.0875993101455435,-0.0946516593901593,0.28807893994158235
26039,MI,Crawford County,2016,1.1553038759067025,-0.7331319644788072,-0.3625455658458356,-0.8025104162977295,-0.8659921854643192,0.971286669478224,-0.1779873788473817,-0.712886318191133,0.5219001505671831,0.7958431606092946,0.527436317432542,-1.366135210339482,1.909927804289415,0.7688589598534922,-0.6774712819480907,2.3089895262215934,-0.1623805272935888,-0.6219845755045361,-0.049648585887737,0.3846325384857347,-0.1174768833138292,0.8545708251009555,-0.4735384759575464,-0.7200621995977697,2110.0,4354.0,6844.0,-0.5434558881861582,0.2681840522036797,-0.4063819961134368,-1.201824665237747,-1.1949357805120673,-1.0985732587632069,-1.3039018941091718,-0.5045458189826901,0.16276592128542686
26041,MI,Delta County,2016,0.5678483795627515,-0.752023167691029,-0.6201333284218671,-0.2287587083085971,-1.00632092069615,0.8642545268447139,0.8680105637300038,-0.3035710629584847,0.3937905634447485,1.047555184977531,0.0251994733562295,-1.0212049294552157,0.4741259967841633,0.5681886863271642,0.2385084519757916,0.5648850210923076,-0.042737510400216,-0.8109487372168306,-0.3986345676122786,0.0397550495747194,0.5736163788611163,0.1659230049658054,-0.473358558050554,-0.9448623362668848,6436.0,11121.0,18492.0,-0.2164816995103827,-0.0167651526099107,-0.0998204941073997,-0.4038989893058681,-1.0147623849778855,-0.9687856796215788,-1.0307178973093616,-1.49852338890573,0.18960315595985555
26043,MI,Dickinson County,2016,0.5488982022613335,-0.7305594019953899,-0.4469465999919136,-0.8846017717023079,-0.9621090151555832,1.0041100319635752,1.1020170725093164,-0.0071194022346845,-0.0302724952554529,0.7951067151189767,-0.3818579827666949,-0.8109008783142894,0.1899753483880375,0.7179812772134684,1.1900803048542226,-0.4186339666070676,-0.3137975589073193,-1.047044476285604,0.16984420161121,0.3635040637554563,0.1815424096973665,-0.030717932566033,-0.3934411916390637,-0.967329542482212,3923.0,8580.0,13165.0,-0.6282958514675263,0.3955778615813511,-0.5127676885219914,-0.6875514985001135,-0.9465269619410962,-0.8711611725641093,-1.4579911456982553,-0.7740346629079832,0.14830285945859276
26045,MI,Eaton County,2016,-0.4933615493166435,-0.3152698217584708,0.404115454578454,-0.3824986412997844,-0.1004677065053419,0.2778834404649152,1.1019148878886875,0.1844571292386577,-0.7824014498391407,-0.5854959664418568,1.576670980411765,-0.193073804364655,0.1290700349989635,-0.4001737904961095,1.042556808555577,-0.1742180398597593,0.111506904054014,-0.956493407283812,-0.1130241104869604,0.1048162187920981,0.1469016139839835,-0.8233996864679514,-0.0033841951087786,-0.1660218853126744,24938.0,27609.0,56221.0,0.569448762854145,-0.9205039193519454,0.7469191017277914,0.4895268298764092,0.4396893877215881,0.2114545494683463,-0.3087200471853697,-0.0047978701316667,0.4345551888293119
26047,MI,Emmet County,2016,0.2267451881372309,-0.7214378992064449,-0.425546206989976,-0.1093064588312863,-0.9186980567236498,0.7428252231553608,1.1799587663822877,0.9879129312600212,-0.9107915924258168,-0.0829005396853781,0.9701652893118916,-0.4671307010580803,0.4603976871786307,0.0639705712047337,-0.2528305710011172,0.3684440515407414,-0.2829240933815955,-0.357627357501901,0.0039499980878414,0.6770130603571921,-0.3647931326915823,-0.1252956019091595,-0.2641611669085223,-0.6491621214012171,6972.0,10616.0,18802.0,-0.0291551862524262,-0.3180329441297404,0.1451124860228346,-0.4859926305437301,-0.3577609239488918,-0.1989299401530861,0.1845159165874783,-0.1174034781055276,0.2425296410195734
26049,MI,Genesee County,2016,-0.7018134996322392,0.7179769550455334,-0.1670638813711544,-0.3149153189162836,-0.5308732697568737,-0.3912744034133049,0.2006400466826183,-0.3743512512019109,1.334050473026112,0.877188913190172,-0.7710837811676241,-0.7450891883108892,2.3551566432274584,-0.628807559844199,1.0468916633787415,-0.1378640009461797,0.3084780785804697,-0.8969733315870894,-0.192753992736675,-1.1628253812125915,0.1894883561102048,-1.0372232049007697,-0.0081134377585452,-0.6524319868704048,102751.0,84175.0,196296.0,1.2266226893046923,-1.4305837114787945,1.3316188970534977,1.587105829443167,1.4495685562086913,-0.8831905102992139,-1.3514301812983112,-0.4365992098410832,0.5597688410216549
26051,MI,Gladwin County,2016,1.0416028120981955,-0.7448127923546217,-0.4745316711135599,-1.1126720708384217,-0.9488048597148372,1.0371613801051718,-0.824266859928385,-1.057736989984647,1.2080592169858262,1.126025512699668,-0.806417589669633,-1.2993205378377477,1.232368268919375,1.2902373868599308,0.5154781444355457,-0.3996145383540177,-0.0916322808392896,-0.830095556746631,-0.0049763371639946,0.44425385387165,0.2967111310552689,0.9880218163126094,-0.5620697727712274,-1.0029457649596123,3794.0,8124.0,12472.0,-0.5771694742900584,0.3927189244043292,-0.4857695187136381,-0.7042785611271686,-0.6292893326798628,-1.2414942400766598,-1.2436615150054338,-1.226466370967051,0.13122069798807476
26053,MI,Gogebic County,2016,0.9279017482896889,-0.4377029121199948,-0.4430574238800319,-0.801389351979828,-0.992575058141543,0.6442740831501892,0.9024823316345372,-0.6219091377841955,1.2709355583532889,1.8701134575363585,-1.6358432052184535,-1.266445926472474,0.8740128721617503,0.5214933166991511,-0.0853681813522785,0.7677899679897446,0.1017093950041375,-1.0105320297643572,-1.5310964933843736,-0.8166521525807606,1.8437776388956253,0.5585212231198178,0.3682256243549303,-0.86461965862611,2925.0,4018.0,7329.0,0.2035741261121051,-0.4522865545312079,0.3288857143184546,-1.100895580619082,-1.6313935173004543,-1.6545550221245406,-2.061092708586239,-1.9236486986071533,0.3013236337468399
26055,MI,Grand Traverse County,2016,-0.209108889795377,-0.676464418283526,-0.37327386470685,-0.8362838147345653,-0.6725576049607668,0.8169223416412228,1.2920614082380295,0.8608196411139781,-1.072920212764758,-0.4592921838473532,1.7294270563471603,-0.219058407211411,-0.2436661101007474,0.3285139816268122,0.3809658615259436,-0.1152959678224758,0.1145916572341128,-0.5466895489838269,-0.2257228520876315,0.2578881921899557,0.0445809340927003,-0.7643897657022709,-0.3205338092534797,-0.5050819740853043,20965.0,27413.0,51589.0,0.2635142015744,-0.5904097378514649,0.4282091276334923,0.3421722925448443,0.468006616547885,0.1473949070673443,0.3033826973774174,0.4088412469141002,0.22839563831109574
26057,MI,Gratiot County,2016,-0.8344647407421627,-0.3527421355005321,-0.6175304482033803,-0.782032899826594,0.0063052122470963,0.4681323161759624,0.1808288113152736,-0.967373243128334,0.9186250614523568,1.0354216975849315,-0.3829684778401102,-0.9534412717235548,0.6617215412319138,-0.0604268953128211,0.152862977859543,-0.285655737079859,-0.3522762730433421,-0.1111838453090493,0.3579482895051439,0.101280476197794,-0.4219325693181991,-0.8499529527527576,1.217525137794219,-0.851736551313992,5666.0,9880.0,16465.0,-0.2487198925513268,-0.0276975019956342,-0.1104499308759198,-0.2965690337375841,-0.3291403391805745,-0.9889818200817584,-1.4316645959117422,-1.039900023228119,0.35394023889188486
26059,MI,Hillsdale County,2016,-0.3228099536038839,-0.7246301553479482,-0.6100300240802646,-0.9014076953380378,-0.7858921693011571,0.9719121567619144,-0.386891354466452,-0.7132879034278866,0.8366246210057385,0.7794825157410162,0.1347357406618011,-0.9849986452849556,0.497369203281769,0.4064270015545158,0.1271926605487045,-0.002823615557551,-0.2569766659007409,-0.512273927335921,0.3712110677320831,0.7753034506635663,-0.2330774117762539,-0.5141091540693765,0.1169441199848447,-0.9362322890841688,4799.0,14095.0,19940.0,-1.0998373812341495,0.8473232855892358,-0.9753625637688728,-0.2150738291723989,-0.2901217160655269,-0.7698038819536276,-1.1454045739088776,-0.7018506658792093,0.1581319781069323
26061,MI,Houghton County,2016,-2.0093757334300646,-0.7136153394775112,1.0770064229805294,-0.7076383369381594,-0.9372615720499966,0.8060930028185435,0.7380693554859976,0.7862917770821463,1.7374132777658202,1.607005313522185,-1.0452004385535465,-0.9974284454687364,0.412553316122242,-0.6098249902440541,-1.4496221212711276,0.6937851610979358,0.0818546252758962,-0.5478529810728087,-1.714120543828781,-0.5278337485383183,0.6978549719337417,-0.7411649844043225,5.140702094226106,0.7464843071887451,6018.0,8475.0,15624.0,0.0890285778955797,-0.4997883426124591,0.2954656087601018,-0.4040112761007447,-0.8962483863382571,-1.2987217483125288,-1.2328576623208074,-0.9288855578203898,0.24356200959893026
26063,MI,Huron County,2016,0.8900013936868527,-0.7416173749654812,-0.3999579860987031,-1.176131984435559,-0.7720650648526045,0.9898044798034128,-0.0164224700846619,-0.8975982629790614,-0.1752935977208612,0.5739088420108989,0.1410310525533468,-1.0864781741866618,0.0768366685112502,0.9510007937021892,0.6353934323101925,-0.4691909100410079,-0.1756040573685713,-0.646422769524123,0.0334283761187485,0.5846932222637248,0.5324342199432934,0.4742075670913588,-0.4779259117026148,-0.7208799498367731,4579.0,10692.0,15917.0,-0.7130954568825963,0.5594779927247063,-0.6374636498792717,-0.5129852058121235,-0.8519275034565696,-0.8987768274440465,-1.3177905019595593,-1.2632653431451153,0.1529433023037334
26065,MI,Ingham County,2016,-2.274678215649913,0.0514189780776416,2.846613305939749,0.7414359391868665,0.4377483225574733,-0.4827383447424991,0.8108759886077882,1.4962460923424632,1.6189888513466792,0.7723011688587748,-0.6953841216468492,-0.3642205105518886,1.0419860756855452,-2.163004294846687,-0.5963229407910725,-0.1665432906639203,1.5070109883050309,-0.6921830787769332,-2.368570505880205,-1.980830728499665,1.027592430988239,-1.6668555881658125,2.832649498533778,1.8505736182736592,79110.0,43868.0,131138.0,1.8832205756480525,-2.2031101419570875,2.047809616454292,1.2810131600576096,1.2554841264049126,-0.5555219427226629,-0.6770628060425238,0.0778125916371595,0.6554924552493258
26067,MI,Ionia County,2016,-1.0239665137563403,-0.4960659277815427,-0.593415498842166,-0.2390526602177293,-0.2181825852073186,0.5591365844007194,0.1253677333438709,-0.8259677439541783,-0.0969867532773873,-0.028932917489802,1.589800245259319,-0.8303789463004081,0.7324466130433029,0.4357019924898568,0.2044862398015104,1.2268664866382937,-0.1217776343279488,-0.8152047995138286,1.236855475750529,0.7042018305648684,-1.4526387907880691,-1.3306542753650463,0.4323375217096181,-0.7669583783532468,8352.0,16635.0,26854.0,-0.5211118603475476,0.1312339583183653,-0.3264452377897767,0.05731300572271,0.0163655060993136,-0.2848453832209168,-0.8109543481439134,-0.5672352534065737,0.3212704181083148
26069,MI,Iosco County,2016,1.6101081311407284,-0.7187396179287193,-0.4056417574396103,-0.9635869263369452,-0.820988312127203,0.9242237404106836,-0.0851954258222164,-0.7572945832577758,0.4629988990173423,0.9574014372275512,-1.4022805876456694,-1.3557871515674842,2.151765240324889,0.7228283322405533,0.4221839049920398,0.5645801397563677,-0.3464000868493209,-0.7995400301067084,-0.8305948395575915,-0.2732190497772164,1.0278647782240318,1.590711904001513,-0.645837197775221,-0.5816793597802703,4345.0,8345.0,13361.0,-0.4044085344016532,0.1731639821151438,-0.2891485881774622,-0.704084347591817,-0.7020818985203953,-1.3176599957434685,-1.5355840955053148,-1.1899712748594855,0.18261448382890233
26071,MI,Iron County,2016,1.8754106133605768,-0.7296623534575727,-0.4972449532607227,-1.0286295527726583,-0.8874710187236298,0.9701510147505182,0.6609184284159967,-0.5594305034106555,0.535258560755803,2.30013320568933,-1.4828019945878723,-1.5461733048124202,0.537581582188195,1.1235385332379626,0.4535277674602266,-0.2730677404284198,-0.3107690784351526,-0.2828147089249493,-2.355244201968661,-1.0864709450768222,2.9317227996379347,1.4732312342341392,-0.9515591732939396,-0.7592004070255381,2004.0,3675.0,5910.0,-0.2901651846597758,0.1506220950547554,-0.2207094534732741,-1.3615939419077387,-1.9140473911350515,-1.9754251445553996,-1.881891868379116,-2.010308946259012,0.16095250748608153
26073,MI,Isabella County,2016,-3.1463863715151303,-0.5874848711264625,0.2615185383445892,0.1779110909673223,-0.4289365200605337,0.4228627034559348,0.6214762326920713,0.4957333686782752,3.0368782563504904,1.5924858723370483,-1.1913935679538434,-0.8119620127277275,1.4847629870968475,-1.7391140263674232,-0.3868410740047399,-0.6366342185215094,0.2274726460305444,-0.5285283301377591,-2.1646967488999054,-1.6128106917102167,-0.5163782060325127,-1.7791433479231724,4.984253961172845,0.0875704437204004,11404.0,12338.0,25392.0,0.6150843230280358,-0.9629301011708832,0.7910393101163024,0.1359956328509731,0.0923528751430654,-1.131495682052814,-0.5086704037338544,-0.5295149872349929,0.372344726069444
26075,MI,Jackson County,2016,-0.5312619039194796,-0.140626485258188,-0.337730223332197,-0.6382160827685044,-0.5134116474810227,0.3615954518235802,0.2276148734203149,-0.3027062027237319,0.4303728340283454,0.5264122380117002,0.2439181145031313,-0.5786805033740349,1.0682263203985392,-0.2210155096977418,0.5444245112974225,0.4821097734381429,-0.0920704061094053,-0.8109767951069246,0.2183241395202202,-0.2723614008202534,-0.1133707693337816,-0.8738669120935446,0.1219295864833304,-0.67610826932474,25795.0,39793.0,69677.0,-0.0341192142646175,-0.2648984278686492,0.1159507766260153,0.8055194420857027,0.591338263604926,-0.4802874778794923,-0.7520830800930387,-0.4182481895999317,0.3936794819656579
26077,MI,Kalamazoo County,2016,-1.8009237831144689,0.0274454834834164,0.677590718640199,0.1990947379457695,-0.2298974532411677,-0.0373877482885533,1.100402493976871,1.3257294679925016,0.5914909556296222,0.2856367974381286,-0.3428861344942238,-0.2282210528665628,0.3660929187292482,-1.359058991122936,0.5651497790125821,-0.8527959135802892,0.4586825596660356,-0.6673853571720498,-1.2686203181938365,-0.9905511766226835,0.2390114929876137,-1.3948518904163405,1.8838446876652863,0.1626260542361232,67148.0,51034.0,126299.0,1.2941655430852197,-1.6332929459964782,1.4671733782616632,1.202471803164179,1.1685647139193105,-0.3131453884536966,-0.2416794831078763,-0.339596006583145,0.5249935093376159
